video_id,views,likes,dislikes,comment_count
aRsOBFhNjVM,1054666,65337,421,4962
aRsOBFhNjVM,1090676,66802,422,5116
aRsOBFhNjVM,1129338,68531,431,5207
aRsOBFhNjVM,1162636,69923,442,5294
aRsOBFhNjVM,1198901,71536,447,5391
aRsOBFhNjVM,1235858,73123,450,5475
aRsOBFhNjVM,1273665,74660,455,5548
aRsOBFhNjVM,1310993,76144,462,5615
aRsOBFhNjVM,1341893,77358,474,5666
aRsOBFhNjVM,1383930,78762,476,5734
aRsOBFhNjVM,1418428,80068,478,5814
aRsOBFhNjVM,1450149,81150,485,5894
aRsOBFhNjVM,1481803,82132,496,5990
aRsOBFhNjVM,1510129,83160,508,6020
aRsOBFhNjVM,1536062,84122,517,6054
aRsOBFhNjVM,1566004,85174,518,6060
aRsOBFhNjVM,1592183,86056,521,6089
aRsOBFhNjVM,1609481,86628,524,6142
aRsOBFhNjVM,1628728,87222,527,6192
aRsOBFhNjVM,1651068,88049,536,6233
aRsOBFhNjVM,1674134,88854,538,6268
asaB53-M2uE,1020936,9865,232,3212
asaB53-M2uE,1199197,11196,278,3515
asaB53-M2uE,1374085,12373,306,3807
asaB53-M2uE,1534593,13319,319,3971
asaB53-M2uE,1625207,13823,325,4034
asaB53-M2uE,1738821,14397,344,4142
asaB53-M2uE,1857874,15000,354,4226
asaB53-M2uE,1972754,15571,366,4284
asaB53-M2uE,2088943,16079,379,4378
asaB53-M2uE,2198655,16568,395,4456
asaB53-M2uE,2298629,17001,409,4505
asaB53-M2uE,2392201,17414,413,4549
asaB53-M2uE,2478579,17779,419,4644
asaB53-M2uE,2562169,18161,431,4700
asaB53-M2uE,2638166,18464,438,4760
asaB53-M2uE,2712151,18742,451,4825
asaB53-M2uE,2786924,19026,459,4884
asaB53-M2uE,3252519,20870,517,5084
asaB53-M2uE,3308596,21070,522,5113
asaB53-M2uE,3367463,21301,533,5149
asaB53-M2uE,3421811,21482,536,5201
asaB53-M2uE,3486457,21667,545,5235
asaB53-M2uE,3543710,21868,554,5239
asaB53-M2uE,3605864,22093,559,5264
asaB53-M2uE,3669912,22312,566,5330
asaB53-M2uE,3741661,22554,574,5350
asaB53-M2uE,3793215,22708,581,5390
AtCLwYFRp4o,2516206,29430,5874,7676
AtCLwYFRp4o,2858633,32834,6672,6319
AtCLwYFRp4o,3066745,34994,7029,6816
AtCLwYFRp4o,3153075,36305,7245,6845
AtCLwYFRp4o,3303600,37225,7366,6916
AtCLwYFRp4o,3396560,37979,7507,7019
au2n7VVGv_c,3684722,295286,3624,16522
au2n7VVGv_c,6755321,410738,6315,20388
au2n7VVGv_c,9542897,489072,8353,22486
au2n7VVGv_c,12038404,545678,9913,24254
au2n7VVGv_c,14333437,588113,11251,25674
au2n7VVGv_c,16733866,625291,12451,26803
au2n7VVGv_c,19221225,659820,13582,28029
au2n7VVGv_c,21824268,695659,14702,28788
au2n7VVGv_c,24895269,732208,15980,29639
au2n7VVGv_c,27902481,766280,17214,30729
au2n7VVGv_c,31046999,800631,18427,31486
au2n7VVGv_c,34098342,835457,19780,32319
au2n7VVGv_c,37681700,872022,21121,32988
au2n7VVGv_c,41272885,905888,22468,33613
au2n7VVGv_c,44952523,937801,23689,34290
au2n7VVGv_c,67197781,1108417,30549,39966
au2n7VVGv_c,69943237,1125511,31266,40575
au2n7VVGv_c,72807141,1144489,32091,41025
au2n7VVGv_c,75638651,1162001,32881,41403
au2n7VVGv_c,78573906,1179060,33706,41782
AumaWl0TNBo,1182775,52708,1431,2333
av4QVqEMWyk,1398355,18889,939,7865
av4QVqEMWyk,1479645,19299,975,7968
axVvZrDz60k,6383663,316314,4826,23030
axVvZrDz60k,6899335,325215,4999,23548
axVvZrDz60k,7217483,330547,5127,23953
axVvZrDz60k,7540555,336155,5242,24302
axVvZrDz60k,8040957,343151,5379,24583
axVvZrDz60k,8554056,349860,5531,24967
axVvZrDz60k,9020432,354960,5653,25571
aZUopuhqwCM,1153785,101629,604,11462
aZUopuhqwCM,1314625,106965,657,11921
aZUopuhqwCM,1424134,109833,688,12150
aZUopuhqwCM,1521175,112207,730,12335
aZUopuhqwCM,1604858,114175,759,12392
aZUopuhqwCM,1681911,115777,784,12434
aZUopuhqwCM,1748013,117106,811,12568
aZUopuhqwCM,1832273,118693,846,12674
aZUopuhqwCM,1916746,120128,875,12777
aZUopuhqwCM,1988697,121181,908,12869
aZUopuhqwCM,2061874,122202,960,12936
aZUopuhqwCM,2126026,123201,987,12977
aZUopuhqwCM,2187616,123980,1020,13009
aZUopuhqwCM,2249770,124768,1056,13062
aZUopuhqwCM,2311876,125467,1084,13148
aZUopuhqwCM,2693461,129034,1270,13367
aZUopuhqwCM,2736413,129381,1292,13399
aZUopuhqwCM,2783180,129776,1317,13432
aZUopuhqwCM,2827904,130123,1340,13468
aZUopuhqwCM,2874719,130556,1376,13475
aZUopuhqwCM,2918649,130926,1409,13448
aZUopuhqwCM,2961792,131260,1441,13466
aZUopuhqwCM,2998129,131541,1459,13464
aZUopuhqwCM,3031003,131827,1472,13499
aZUopuhqwCM,3064767,132100,1489,13505
aZUopuhqwCM,3099422,132372,1509,13512
aZUopuhqwCM,3134091,132693,1527,13539
aZUopuhqwCM,3167586,132967,1537,13541
aZUopuhqwCM,3199707,133233,1556,13577
b_lULj6v804,1397819,9168,556,4659
b_lULj6v804,1402203,9195,556,4699
b_lULj6v804,1406028,9206,556,4706
b_lULj6v804,1409024,9214,557,4708
b_lULj6v804,1412212,9242,559,4720
b_lULj6v804,1417750,9265,560,4734
b_lULj6v804,1419843,9279,560,4736
b4vTZx_AtHk,2063667,98804,11682,11443
b4vTZx_AtHk,2244971,101831,12677,11863
b4vTZx_AtHk,2291077,102726,12794,11941
b4vTZx_AtHk,2323897,103436,12863,11979
b4vTZx_AtHk,2369461,104612,12945,12136
b4vTZx_AtHk,2407030,105400,13026,12152
b4vTZx_AtHk,2433860,105895,13052,12219
b4vTZx_AtHk,2455212,106332,13076,12228
b4vTZx_AtHk,2476292,106739,13101,12276
b4vTZx_AtHk,2497728,107164,13121,12348
b4vTZx_AtHk,2516401,107524,13141,12381
B663R7kgxEA,1113570,52230,4234,3027
B663R7kgxEA,1823558,70401,7365,4300
B663R7kgxEA,2330211,81393,9459,5234
B663R7kgxEA,2672103,87779,10614,5765
B663R7kgxEA,3189041,95866,11765,6318
B663R7kgxEA,3555144,99477,12193,6500
B663R7kgxEA,4133250,105407,12873,6787
B663R7kgxEA,4554124,109517,13322,6981
B663R7kgxEA,5311397,115656,14007,7365
B663R7kgxEA,5399839,116247,14085,7388
B663R7kgxEA,5783942,118664,14424,7581
B663R7kgxEA,6172300,120980,14704,7700
B663R7kgxEA,6558768,123094,14985,7892
B7AjF4of300,1058873,14510,510,793
B7AjF4of300,1184178,15895,560,914
B7AjF4of300,1233075,16390,576,939
B7AjF4of300,1289018,17007,602,1001
B7AjF4of300,1349184,17655,628,1041
B7AjF4of300,1397414,18258,644,1048
B7AjF4of300,1434347,18670,663,1027
B7AjF4of300,1470221,19095,683,1049
B7AjF4of300,1502204,19540,702,1075
B7AjF4of300,1528899,19837,712,1070
B7AjF4of300,1548151,20049,724,1113
B7AjF4of300,1564892,20235,733,1108
B7AjF4of300,1580926,20450,735,1111
B7AjF4of300,1594122,20601,742,1113
B7AjF4of300,1609675,20793,747,1127
B7AjF4of300,1626491,21027,751,1152
B7AjF4of300,1643138,21229,763,1172
B7AjF4of300,1662607,21506,776,1190
B7AjF4of300,1684835,21826,791,1211
B7AjF4of300,1730441,22429,810,1231
B7AjF4of300,1741655,22589,813,1236
B7AjF4of300,1751985,22718,820,1234
B7AjF4of300,1762973,22846,827,1241
B7AjF4of300,1771206,22936,833,1240
B7AjF4of300,1782168,23065,838,1246
B7AjF4of300,1795486,23250,842,1258
B7AjF4of300,1807097,23386,853,1262
B7AjF4of300,1813852,23491,859,1269
B7AjF4of300,1821742,23555,861,1282
B7AjF4of300,1826443,23614,869,1286
B7AjF4of300,1830737,23692,873,1288
B7AjF4of300,1834484,23748,876,1290
b7K_lbglfI4,1486773,153973,2485,16628
b7K_lbglfI4,2158219,185637,3054,19371
b7K_lbglfI4,2716369,207522,3441,20801
b7K_lbglfI4,3259080,224942,3791,21893
b7K_lbglfI4,3799773,242695,4112,22885
b7K_lbglfI4,4353139,262854,4380,24345
b7K_lbglfI4,4931765,280352,4656,25441
b7K_lbglfI4,5691888,303108,4969,26740
b7K_lbglfI4,6404066,318330,5195,27527
b7K_lbglfI4,7012583,329106,5392,26863
b7K_lbglfI4,7684583,338795,5632,27136
b7K_lbglfI4,8380735,348638,5857,27676
b7K_lbglfI4,9005610,357423,6089,28049
b7K_lbglfI4,15671489,424888,8212,31101
baj6llvgpWA,2148047,78909,4704,5917
baj6llvgpWA,3294622,95597,6581,7081
baj6llvgpWA,4282570,108942,7787,7866
baj6llvgpWA,5406421,119342,8660,8020
baj6llvgpWA,6375358,126600,9321,8314
baj6llvgpWA,7433288,133210,10057,8518
baj6llvgpWA,8470806,139599,10709,8771
baj6llvgpWA,9528995,145206,11342,8956
baj6llvgpWA,10167688,149508,11851,9099
baj6llvgpWA,10749928,153212,12263,9183
baj6llvgpWA,11153157,156522,12655,9353
baj6llvgpWA,11915717,159674,13039,9420
baj6llvgpWA,12549444,163117,13429,9523
baj6llvgpWA,12950466,164903,13639,9581
baj6llvgpWA,13767951,167745,13926,9669
baj6llvgpWA,14554857,170435,14232,9758
baj6llvgpWA,15146113,172692,14452,9838
baj6llvgpWA,15670689,174841,14655,9903
baj6llvgpWA,16166030,176677,14836,9910
baj6llvgpWA,16569877,178354,15024,9974
baj6llvgpWA,16978039,180025,15201,10033
baj6llvgpWA,17361860,181526,15368,10095
baj6llvgpWA,17699446,182664,15495,10156
baj6llvgpWA,17929982,183558,15582,10212
baj6llvgpWA,18164813,184334,15654,10239
baj6llvgpWA,18397493,185071,15742,10258
baj6llvgpWA,18640384,185849,15856,10265
baj6llvgpWA,18839733,186547,15932,10310
baj6llvgpWA,19087670,187310,16020,10320
baj6llvgpWA,19389003,188193,16115,10314
baj6llvgpWA,19667238,189038,16186,10348
baj6llvgpWA,19873739,189571,16236,10378
baj6llvgpWA,20105153,190186,16285,10390
baj6llvgpWA,20277621,190722,16373,10395
baj6llvgpWA,20449534,191204,16432,10395
BC19fhyTG_M,1840613,372291,4995,45491
BC19fhyTG_M,3629402,520838,8114,63981
BC19fhyTG_M,4530965,570832,9099,70832
BC19fhyTG_M,5225795,600844,9651,75714
BC19fhyTG_M,5793291,621937,10065,77645
BC19fhyTG_M,6217292,635452,10339,79385
BC19fhyTG_M,6586541,647763,10622,80978
BC19fhyTG_M,6924540,657782,10898,81765
BEePFpC9qG8,2465294,99973,17299,16813
BEePFpC9qG8,2033836,121001,1702,16464
BEePFpC9qG8,6937924,241122,11515,15101
BEePFpC9qG8,1546308,28021,3561,0
BEePFpC9qG8,1643249,29458,3705,0
BEePFpC9qG8,4236664,243247,4890,15364
BEePFpC9qG8,1746141,30929,3896,0
BEePFpC9qG8,4265133,179453,1995,9947
BEePFpC9qG8,1798582,31571,3992,0
BEePFpC9qG8,1815719,31786,4014,0
BEePFpC9qG8,1825063,31944,4045,0
BEePFpC9qG8,1825063,31944,4045,0
bFbOHqCpeFs,1151168,22339,692,2297
bFbOHqCpeFs,1173637,22514,711,2307
bFbOHqCpeFs,1194803,22672,720,2333
BFZz8wHL2a4,1700526,103577,1715,4792
BgR_HJ7aGDY,1643096,199687,682,17215
BgR_HJ7aGDY,1942161,213726,748,18114
BgR_HJ7aGDY,2274107,226574,802,18970
BgR_HJ7aGDY,2561294,235617,853,19595
BgR_HJ7aGDY,2819430,244047,900,20105
BgR_HJ7aGDY,3054216,250913,944,20671
BgR_HJ7aGDY,3345076,258824,1014,21132
BgR_HJ7aGDY,3620522,266028,1056,21527
BgR_HJ7aGDY,3960801,273106,1114,22075
BgR_HJ7aGDY,4197599,277559,1163,22386
BgR_HJ7aGDY,4400875,281238,1177,22809
BgR_HJ7aGDY,4643755,287676,1222,23264
BgR_HJ7aGDY,4930908,294212,1263,23817
BgR_HJ7aGDY,5316087,301275,1314,24354
BgR_HJ7aGDY,5421105,303011,1335,24498
BgR_HJ7aGDY,5609320,306132,1364,24695
BgR_HJ7aGDY,5803668,309206,1400,24983
BgR_HJ7aGDY,5997241,312004,1419,25285
BgR_HJ7aGDY,6198649,315471,1456,25511
BgR_HJ7aGDY,6499812,319476,1490,25771
BgR_HJ7aGDY,6630921,321010,1497,25873
BgR_HJ7aGDY,6800591,323083,1527,26050
BgR_HJ7aGDY,6963310,325006,1541,26189
BgR_HJ7aGDY,7244956,328773,1570,26585
BgR_HJ7aGDY,7304670,329498,1579,26856
BgR_HJ7aGDY,7444793,331435,1612,27000
BgR_HJ7aGDY,7583025,333064,1640,27109
BgR_HJ7aGDY,7724919,334549,1648,27343
BhIEIO0vaBE,20921796,0,0,0
BhIEIO0vaBE,35832484,0,0,0
BhIEIO0vaBE,40801423,0,0,0
BhIEIO0vaBE,44818108,0,0,0
BhIEIO0vaBE,48635732,0,0,0
BhIEIO0vaBE,51243149,0,0,0
BhIEIO0vaBE,53183123,0,0,0
BhIEIO0vaBE,54454945,0,0,0
BhIEIO0vaBE,55063465,0,0,0
BhIEIO0vaBE,56111957,0,0,0
BhIEIO0vaBE,56797418,0,0,0
BhIEIO0vaBE,57255036,0,0,0
BhIEIO0vaBE,57754758,0,0,0
BhIEIO0vaBE,58192495,0,0,0
BhIEIO0vaBE,58553910,0,0,0
BhIEIO0vaBE,58826481,0,0,0
BhIEIO0vaBE,59042373,0,0,0
BhIEIO0vaBE,59264163,0,0,0
BhIEIO0vaBE,59478619,0,0,0
BhIEIO0vaBE,59678108,0,0,0
BhIEIO0vaBE,59855327,0,0,0
BhIEIO0vaBE,60153930,0,0,0
BhIEIO0vaBE,60422012,0,0,0
BhIEIO0vaBE,60575979,0,0,0
BhIEIO0vaBE,60746780,0,0,0
BhIEIO0vaBE,60909159,0,0,0
BhIEIO0vaBE,61080912,0,0,0
BhIEIO0vaBE,61273271,0,0,0
BhIEIO0vaBE,61454473,0,0,0
BhIEIO0vaBE,61557797,0,0,0
BhIEIO0vaBE,61696419,0,0,0
BhIEIO0vaBE,61805943,0,0,0
BhIEIO0vaBE,61896077,0,0,0
BhIEIO0vaBE,61991624,0,0,0
BhIEIO0vaBE,62100738,0,0,0
BhIEIO0vaBE,62193064,0,0,0
BhIEIO0vaBE,62259501,0,0,0
BhIEIO0vaBE,62338362,0,0,0
bI31WqFDxNs,1104423,35438,419,1062
bI31WqFDxNs,1308341,40021,486,1156
bI31WqFDxNs,1810911,50227,667,1519
bI31WqFDxNs,1816254,50276,669,1519
bI31WqFDxNs,1821948,50335,671,1521
bI31WqFDxNs,1827258,50390,671,1523
bI31WqFDxNs,1832296,50435,672,1525
bI31WqFDxNs,1837052,50480,672,1504
bI31WqFDxNs,1851372,50638,673,1509
BidS_rcf7UU,5450008,292371,14872,29619
BidS_rcf7UU,6913562,326935,17015,32369
BidS_rcf7UU,8132325,352499,18902,34326
BidS_rcf7UU,9195511,371556,20402,35346
BidS_rcf7UU,10213943,386071,21474,36190
BidS_rcf7UU,11168817,398356,22345,36888
BidS_rcf7UU,12066498,409080,23185,37448
BidS_rcf7UU,12871605,418313,23749,37665
BidS_rcf7UU,13660744,426903,24205,37868
BidS_rcf7UU,14328954,433982,24592,38078
BidS_rcf7UU,14951538,439837,24974,38295
BidS_rcf7UU,15548844,445060,25405,38644
BidS_rcf7UU,16137593,450317,25797,38844
BidS_rcf7UU,16725463,455345,26159,39044
BidS_rcf7UU,17300678,459971,26464,39223
BidS_rcf7UU,17880225,464626,26760,39402
BidS_rcf7UU,18418082,469005,27030,39575
BidS_rcf7UU,18851873,472263,27260,39681
BidS_rcf7UU,19343519,475725,27502,39797
BidS_rcf7UU,19806934,478825,27773,39978
BidS_rcf7UU,20262996,481934,27992,40235
BJeCOo_CRyE,1124612,90703,1006,5681
BJeCOo_CRyE,1455377,99476,1174,5915
BJeCOo_CRyE,1691013,104869,1269,6108
BJeCOo_CRyE,1864266,108620,1350,5970
BJeCOo_CRyE,2003048,111598,1401,6049
BJeCOo_CRyE,2138931,114270,1448,6163
BJeCOo_CRyE,2261053,116375,1489,6218
BJeCOo_CRyE,2356642,118058,1493,6298
BJeCOo_CRyE,2458072,119608,1523,6404
BJeCOo_CRyE,2549305,121179,1555,6423
BJeCOo_CRyE,2692898,122588,1581,6482
BJeCOo_CRyE,2789197,123948,1610,6530
BJeCOo_CRyE,2843643,124591,1621,6543
BJeCOo_CRyE,2943987,125687,1646,6567
BJeCOo_CRyE,3048873,126816,1672,6624
BJeCOo_CRyE,3138295,127741,1689,6685
BJeCOo_CRyE,3210902,128498,1700,6716
BJeCOo_CRyE,3281356,129328,1717,6754
BJeCOo_CRyE,3352723,130210,1732,6797
BJeCOo_CRyE,3424319,131099,1746,6845
BJeCOo_CRyE,3488057,131906,1762,6876
BJeCOo_CRyE,3540997,132572,1775,6828
BJeCOo_CRyE,3580161,133124,1785,6838
BJeCOo_CRyE,3618978,133663,1798,6861
BJeCOo_CRyE,3658789,134214,1810,6891
BJeCOo_CRyE,3702887,134856,1817,6925
BJeCOo_CRyE,3740389,135396,1822,6926
BjRNY3u3bUw,5773994,14791,1545,2508
BjRNY3u3bUw,5810129,14944,1558,2504
BjRNY3u3bUw,5829123,15049,1563,2526
BjRNY3u3bUw,5845770,15140,1569,2530
BjRNY3u3bUw,5858841,15220,1577,2533
BjRNY3u3bUw,5867353,15270,1582,2533
BjRNY3u3bUw,5875934,15319,1592,2535
Bm8rz-llMhE,13495560,377396,10308,10273
Bm8rz-llMhE,14830958,390271,10723,10504
Bm8rz-llMhE,16281785,404435,11175,10720
Bm8rz-llMhE,17809342,417846,11717,10865
Bm8rz-llMhE,19431979,431025,12247,11087
Bm8rz-llMhE,21123418,443953,12781,11269
Bm8rz-llMhE,22940755,456908,13340,11431
Bm8rz-llMhE,24741479,471522,13895,11571
Bm8rz-llMhE,26622559,486011,14468,11763
Bm8rz-llMhE,28352613,499345,14965,12002
BmLSua7LPR8,1629136,126419,1538,10027
BmLSua7LPR8,2210800,146705,1889,11082
BmLSua7LPR8,3046584,167386,2408,11995
BmLSua7LPR8,3255023,171377,2507,12207
BmLSua7LPR8,3724554,179755,2770,12674
BmLSua7LPR8,4186579,187516,2987,12975
BmLSua7LPR8,4613299,194040,3155,13189
BnANUza_uXQ,1172240,56820,1022,2986
BnANUza_uXQ,1327949,59555,1137,3115
BnANUza_uXQ,1506753,62547,1235,3244
BnANUza_uXQ,1684310,65043,1325,3312
BnANUza_uXQ,1839116,67029,1411,3402
BnANUza_uXQ,1983415,68561,1471,3416
BnANUza_uXQ,2115592,69906,1530,3402
BnANUza_uXQ,2220831,71009,1575,3425
BnANUza_uXQ,2323244,72024,1633,3487
bNcj9iR956M,1165728,15034,641,1023
bNcj9iR956M,1288560,16670,691,1111
bNcj9iR956M,1250901,17564,731,1126
bNcj9iR956M,1299947,18211,742,1182
bNcj9iR956M,1330195,18569,752,1194
bNcj9iR956M,1358775,18960,759,1230
bNW6oR670s4,1764612,30185,526,1211
bNW6oR670s4,1860859,31727,543,1231
bNW6oR670s4,1957472,33453,560,1313
bNW6oR670s4,2028680,34673,569,1316
bNW6oR670s4,2079736,35522,576,1335
bNW6oR670s4,2117988,36098,588,1322
bNW6oR670s4,2154877,36674,591,1343
bNW6oR670s4,2192291,37314,595,1345
bNW6oR670s4,2269753,38310,617,1382
bNW6oR670s4,2312402,38835,621,1391
bNW6oR670s4,2346455,39309,627,1391
bNW6oR670s4,2378509,39788,630,1411
bNW6oR670s4,2419214,40435,633,1416
bNW6oR670s4,2474154,41314,640,1419
bNW6oR670s4,2541587,42475,648,1415
bNW6oR670s4,2615894,43897,659,1456
bNW6oR670s4,2715762,45850,667,1463
bNW6oR670s4,2789071,47359,677,1480
bNW6oR670s4,2881857,49285,686,1512
bNW6oR670s4,2971184,50976,690,1554
bNW6oR670s4,3049412,52529,707,1602
bNW6oR670s4,3110479,53748,719,1626
bNW6oR670s4,3185652,55241,724,1661
bNW6oR670s4,3269007,56878,734,1691
bNW6oR670s4,3346410,58406,749,1720
bNW6oR670s4,3415161,59699,754,1727
bNW6oR670s4,3479186,60906,769,1747
bNW6oR670s4,3575038,62265,780,1788
bNW6oR670s4,3668614,63541,793,1800
bNW6oR670s4,3776818,64904,813,1814
BNzc6hG3yN4,1315821,128872,1151,8816
BNzc6hG3yN4,3079471,214848,2565,12778
BNzc6hG3yN4,9894200,376494,5998,19153
BNzc6hG3yN4,10470531,383160,6224,19417
BNzc6hG3yN4,11099460,391352,6469,19786
BNzc6hG3yN4,11768552,399779,6748,20135
BNzc6hG3yN4,12470805,407611,7031,20446
BNzc6hG3yN4,13150237,414346,7334,20520
BNzc6hG3yN4,13806559,420413,7621,20720
BNzc6hG3yN4,14380928,425544,7853,20771
BNzc6hG3yN4,14933676,430567,8040,20846
BNzc6hG3yN4,15437529,435397,8210,21012
BNzc6hG3yN4,15945834,439746,8395,21099
BNzc6hG3yN4,16445920,443952,8580,21196
BNzc6hG3yN4,16929643,448185,8773,21324
BNzc6hG3yN4,17385775,451756,8943,21406
BNzc6hG3yN4,17821011,454776,9093,21485
BNzc6hG3yN4,18243650,457780,9219,21546
BNzc6hG3yN4,18622134,460757,9351,21634
BNzc6hG3yN4,18919876,462885,9455,21646
BNzc6hG3yN4,19230662,465114,9564,21753
BNzc6hG3yN4,19541941,467266,9672,21770
BNzc6hG3yN4,19855459,469496,9678,21821
BNzc6hG3yN4,20190623,471695,9755,21914
BNzc6hG3yN4,20522239,473826,9858,21952
BNzc6hG3yN4,20836318,476277,9980,22062
BNzc6hG3yN4,21184006,478828,10147,22164
BNzc6hG3yN4,21490673,480999,10277,22300
BNzc6hG3yN4,21755910,482752,10372,22398
BNzc6hG3yN4,22013116,484788,10478,22481
BNzc6hG3yN4,22262762,486543,10572,22547
BQ_0QLL2gqI,1905799,127151,1172,4255
BQ_0QLL2gqI,2797467,148524,1585,4662
BQ_0QLL2gqI,3460999,161692,1779,5019
BQ_0QLL2gqI,4106304,171137,1924,5239
BQ_0QLL2gqI,5191299,184880,2143,5388
BQ_0QLL2gqI,6231832,196595,2330,5582
BQ_0QLL2gqI,7190745,206122,2498,5739
BQ_0QLL2gqI,8076063,214451,2661,5863
BQ_0QLL2gqI,8888056,222312,2804,5741
BQ_0QLL2gqI,9802452,229914,2964,5861
BQ_0QLL2gqI,10926198,238452,3200,5985
BQ_0QLL2gqI,12053646,247018,3399,6103
BQ_0QLL2gqI,13175590,255406,3627,6228
BQ31l1gPGKM,10633754,266733,7873,15508
BQ31l1gPGKM,15474680,320810,10778,17685
BQ31l1gPGKM,19177871,356298,12457,19735
BQ31l1gPGKM,21322964,379415,13599,20425
BQ31l1gPGKM,23976868,407423,14656,21037
BQ31l1gPGKM,26864532,428189,15530,21592
BQ31l1gPGKM,29477264,445040,16271,22023
BQ31l1gPGKM,32097417,455706,16771,22223
BQ31l1gPGKM,34917609,465764,17249,22386
BQ31l1gPGKM,36630593,474125,17715,22545
BQ31l1gPGKM,38157239,481755,18167,22723
BQ31l1gPGKM,40540444,490835,18757,22927
BQ31l1gPGKM,43238284,501716,19395,23111
BQ31l1gPGKM,45543325,510182,19865,23367
BQ31l1gPGKM,46949997,516985,20324,23384
BQ31l1gPGKM,48723358,524613,20903,23567
BQ31l1gPGKM,50230483,531274,21319,23701
BQ31l1gPGKM,51787430,538023,21767,23816
BQ31l1gPGKM,53372016,544583,22088,23969
BQ31l1gPGKM,55274615,551120,22502,24123
BQ31l1gPGKM,56712026,556527,22822,24149
BQ31l1gPGKM,58289807,561336,23134,24294
BQ31l1gPGKM,59835383,566042,23431,24478
BQ31l1gPGKM,61261496,570298,23683,24505
BQ31l1gPGKM,62655993,574175,23930,24587
BQ31l1gPGKM,64064492,578297,24152,24649
BQ31l1gPGKM,65515363,582686,24374,24754
BQ31l1gPGKM,66580909,586133,24577,24880
BQ31l1gPGKM,67733590,589479,24772,24937
BQ31l1gPGKM,68880173,592599,24996,25020
BQ31l1gPGKM,69895163,595448,25192,25085
BQ31l1gPGKM,70939487,598684,25371,25152
BQ31l1gPGKM,71842347,601582,25559,25216
BQ31l1gPGKM,72846825,604527,25743,25263
BQ31l1gPGKM,73686598,607458,25872,25333
BQ31l1gPGKM,74572317,610489,26045,25437
BsjQqm60ZEI,4210732,129667,856,4299
BspHjvU11y4,1045302,37738,808,2027
BspHjvU11y4,1161335,39404,856,2292
BspHjvU11y4,1251906,40541,885,2306
BspHjvU11y4,1350870,41643,918,2326
BspHjvU11y4,1455324,42582,962,2350
BspHjvU11y4,1553590,43336,981,2362
BspHjvU11y4,1640999,44059,1003,2399
BspHjvU11y4,1732241,44728,1019,2401
BspHjvU11y4,1786738,45222,1030,2416
BspHjvU11y4,1835562,45653,1043,2416
BspHjvU11y4,1894596,46044,1057,2425
BspHjvU11y4,1958072,46486,1069,2442
BspHjvU11y4,2052790,47232,1084,2473
BspHjvU11y4,2079830,47429,1092,2478
BspHjvU11y4,2131862,47803,1096,2485
BspHjvU11y4,2180958,48173,1114,2486
BspHjvU11y4,2221927,48455,1119,2492
BspHjvU11y4,2268796,48720,1127,2501
BspHjvU11y4,2328074,49043,1137,2501
BspHjvU11y4,2357830,49192,1145,2501
BspHjvU11y4,2392407,49383,1157,2500
BspHjvU11y4,2421584,49501,1163,2507
BspHjvU11y4,2458842,49719,1175,2509
BspHjvU11y4,2467868,49773,1180,2509
BspHjvU11y4,2493689,49893,1186,2517
BspHjvU11y4,2520235,50035,1187,2517
BspHjvU11y4,2543999,50144,1192,2518
bTE_EEuVRe0,1554420,31423,328,851
bTE_EEuVRe0,2337779,41409,544,989
Bu2Djx2ejlA,1961295,61000,1281,0
bVU-MmJZFFA,1402868,29971,1940,4023
BYF2tfdD1fA,1145637,6522,866,1208
BYF2tfdD1fA,1358606,7482,1052,1430
BYF2tfdD1fA,1483406,8099,1144,1511
BYF2tfdD1fA,1556493,8461,1197,1618
BYF2tfdD1fA,1606968,8725,1225,1726
BYF2tfdD1fA,1813786,9985,1358,1883
BYG1qf3XJNM,2471783,55222,1801,3923
BYG1qf3XJNM,2567307,56892,1840,4004
BYG1qf3XJNM,2649269,58141,1872,4085
BYG1qf3XJNM,2701637,58849,1894,4086
BYG1qf3XJNM,2739056,59396,1910,4127
BYG1qf3XJNM,2759887,59662,1922,4115
BYG1qf3XJNM,2777391,59902,1929,4162
BYG1qf3XJNM,2793689,60087,1930,4131
BYG1qf3XJNM,2807729,60260,1933,4122
BYG1qf3XJNM,2819762,60397,1933,4120
BYG1qf3XJNM,2831293,60549,1933,4123
BYG1qf3XJNM,2852268,60740,1935,4133
BYG1qf3XJNM,2871279,60916,1939,4133
BYG1qf3XJNM,2889575,61090,1946,4135
BYG1qf3XJNM,2906036,61230,1949,4148
BYG1qf3XJNM,2913672,61284,1949,4142
BYG1qf3XJNM,2919799,61331,1951,4144
byGeEw9tRh8,1004657,85756,3040,8878
byGeEw9tRh8,1021619,86331,3063,8916
byGeEw9tRh8,1033832,86880,3083,8926
byGeEw9tRh8,1112999,90713,3189,9058
byGeEw9tRh8,1127657,91424,3216,9111
byGeEw9tRh8,1145172,92207,3236,9163
byGeEw9tRh8,1160123,92824,3263,9188
bYpItS1jS3Y,2180290,217828,977,7179
bYpItS1jS3Y,2470928,236762,1157,7325
bYpItS1jS3Y,2600655,244732,1227,7550
bYpItS1jS3Y,2694567,250065,1252,7661
bYpItS1jS3Y,2826216,256317,1285,7792
bYpItS1jS3Y,2956101,261737,1317,7876
bYpItS1jS3Y,3075902,267132,1359,7942
